order_id,order_date,region,category,customer_segment,is_returning_customer,quantity,unit_price,revenue,is_returned
1812,2025-06-05,East,Toys,SMB,False,3,85.45,256.35,False
1492,2025-06-05,East,Furniture,Mid-Market,True,6,286.04,1716.24,False
818,2025-06-06,South,Toys,Enterprise,True,5,285.15,1425.75,False
820,2025-06-06,North,Electronics,Enterprise,False,5,486.52,2432.6,False
835,2025-06-06,East,Furniture,SMB,True,8,405.7,3245.6,False
1525,2025-06-06,West,Electronics,Mid-Market,False,4,104.88,419.52,True
838,2025-06-06,North,Apparel,SMB,True,5,225.86,1129.3,False
68,2025-06-06,East,Electronics,Mid-Market,True,7,74.02,518.14,False
1598,2025-06-06,East,Apparel,Enterprise,False,4,244.46,977.84,False
1294,2025-06-06,West,Furniture,Enterprise,True,7,155.17,1086.19,False
1760,2025-06-07,East,Office Supplies,Enterprise,False,9,370.24,3332.16,False
978,2025-06-07,East,Electronics,Mid-Market,False,6,135.93,815.58,False
1762,2025-06-07,East,Apparel,SMB,True,6,424.86,2549.16,True
1139,2025-06-07,South,Electronics,SMB,False,8,344.12,2752.96,False
253,2025-06-07,North,Office Supplies,Enterprise,False,8,261.9,2095.2,False
237,2025-06-07,South,Furniture,SMB,False,3,132.34,397.02,False
1242,2025-06-07,South,Apparel,Enterprise,False,8,352.86,2822.88,False
1716,2025-06-07,North,Furniture,SMB,True,6,298.8,1792.8,False
321,2025-06-07,East,Furniture,SMB,False,3,265.06,795.18,False
914,2025-06-07,East,Office Supplies,SMB,False,5,403.52,2017.6,False
1604,2025-06-07,West,Office Supplies,SMB,False,4,179.76,719.04,False
1556,2025-06-08,South,Office Supplies,Enterprise,False,3,300.46,901.38,False
1102,2025-06-08,South,Office Supplies,SMB,True,6,120.65,723.9,False
830,2025-06-08,South,Electronics,SMB,False,4,25.86,103.44,False
1426,2025-06-08,West,Furniture,Mid-Market,True,1,363.39,363.39,False
1614,2025-06-08,West,Office Supplies,SMB,False,3,78.45,235.35,False
117,2025-06-09,West,Office Supplies,SMB,False,2,283.37,566.74,False
1796,2025-06-09,North,Furniture,SMB,True,7,95.67,669.69,False
204,2025-06-09,South,Apparel,Mid-Market,True,9,221.07,1989.63,False
1695,2025-06-09,East,Office Supplies,SMB,False,6,64.14,384.84,False
1660,2025-06-09,North,Electronics,SMB,False,7,169.66,1187.62,False
1855,2025-06-09,North,Apparel,Mid-Market,True,1,287.12,287.12,False
377,2025-06-09,North,Toys,SMB,False,2,145.75,291.5,False
1359,2025-06-09,North,Electronics,SMB,True,7,390.89,2736.23,False
168,2025-06-09,North,Office Supplies,SMB,False,3,301.33,903.99,False
144,2025-06-09,North,Office Supplies,SMB,True,1,228.1,228.1,False
1939,2025-06-09,West,Office Supplies,SMB,True,8,493.38,3947.04,False
1241,2025-06-09,South,Toys,SMB,False,4,262.95,1051.8,False
638,2025-06-09,South,Furniture,SMB,False,4,226.56,906.24,False
1182,2025-06-09,East,Furniture,SMB,False,8,40.88,327.04,False
501,2025-06-09,North,Furniture,SMB,False,4,27.98,111.92,False
1655,2025-06-10,West,Electronics,Enterprise,False,6,148.9,893.4,False
17,2025-06-10,West,Office Supplies,SMB,False,7,168.69,1180.83,False
1548,2025-06-10,North,Apparel,Enterprise,True,6,197.04,1182.24,False
894,2025-06-10,East,Apparel,SMB,True,7,112.45,787.15,False
1504,2025-06-10,South,Furniture,Mid-Market,False,5,366.14,1830.7,False
228,2025-06-10,West,Toys,SMB,True,2,393.94,787.88,False
762,2025-06-10,South,Office Supplies,SMB,False,4,412.36,1649.44,False
956,2025-06-10,North,Apparel,Mid-Market,False,8,432.29,3458.32,False
1114,2025-06-10,South,Toys,Mid-Market,False,7,48.13,336.91,True
1364,2025-06-10,West,Office Supplies,Mid-Market,True,7,356.0,2492.0,False
214,2025-06-10,West,Electronics,Mid-Market,False,6,146.87,881.22,False
266,2025-06-10,North,Electronics,SMB,True,7,195.29,1367.03,False
1735,2025-06-10,North,Furniture,Enterprise,False,7,47.57,332.99,False
931,2025-06-11,West,Furniture,Enterprise,False,6,424.86,2549.16,False
1311,2025-06-11,South,Apparel,Enterprise,False,4,197.43,789.72,True
53,2025-06-11,North,Apparel,Enterprise,False,4,365.02,1460.08,True
588,2025-06-11,South,Toys,SMB,True,6,423.39,2540.34,False
1468,2025-06-12,East,Office Supplies,SMB,True,1,267.28,267.28,False
225,2025-06-12,North,Furniture,Enterprise,True,9,119.26,1073.34,False
1312,2025-06-12,West,Electronics,SMB,True,7,211.47,1480.29,False
1768,2025-06-12,East,Electronics,SMB,False,6,145.31,871.86,False
77,2025-06-12,East,Apparel,Mid-Market,False,5,82.69,413.45,False
452,2025-06-12,East,Office Supplies,Enterprise,True,2,492.39,984.78,False
1258,2025-06-12,West,Furniture,Enterprise,True,8,132.75,1062.0,False
380,2025-06-12,East,Office Supplies,Enterprise,True,7,296.04,2072.28,False
1471,2025-06-13,South,Furniture,Enterprise,False,1,310.38,310.38,True
1776,2025-06-13,East,Electronics,Mid-Market,False,7,221.96,1553.72,False
1685,2025-06-13,North,Electronics,Enterprise,False,4,150.09,600.36,False
509,2025-06-13,West,Office Supplies,Mid-Market,False,7,472.69,3308.83,False
406,2025-06-13,East,Apparel,Mid-Market,False,3,36.64,109.92,False
1031,2025-06-13,East,Office Supplies,Enterprise,False,5,115.83,579.15,False
1856,2025-06-13,West,Apparel,Enterprise,False,1,419.44,419.44,False
1279,2025-06-13,North,Furniture,SMB,True,9,125.52,1129.68,False
1648,2025-06-13,North,Apparel,SMB,True,2,203.66,407.32,False
1934,2025-06-13,East,Furniture,Mid-Market,False,6,465.38,2792.28,False
527,2025-06-13,West,Apparel,Enterprise,False,4,30.81,123.24,False
571,2025-06-14,West,Electronics,SMB,False,1,220.79,220.79,False
951,2025-06-14,South,Apparel,SMB,True,5,256.26,1281.3,False
789,2025-06-14,North,Toys,SMB,False,6,112.33,673.98,False
1007,2025-06-14,West,Electronics,Enterprise,False,3,290.08,870.24,False
472,2025-06-14,West,Toys,Enterprise,False,3,382.79,1148.37,False
139,2025-06-14,East,Toys,Enterprise,False,8,490.61,3924.88,False
1489,2025-06-14,South,Furniture,Enterprise,False,9,50.9,458.1,False
925,2025-06-15,South,Electronics,Enterprise,False,6,99.95,599.7,False
1758,2025-06-15,East,Furniture,Mid-Market,False,4,312.63,1250.52,False
1375,2025-06-15,West,Toys,SMB,False,7,57.32,401.24,False
1338,2025-06-15,East,Office Supplies,Mid-Market,True,9,271.55,2443.95,False
608,2025-06-15,West,Apparel,Enterprise,True,7,398.53,2789.71,False
1347,2025-06-15,North,Furniture,Mid-Market,False,4,242.11,968.44,False
34,2025-06-16,North,Office Supplies,SMB,True,3,320.53,961.59,False
1672,2025-06-16,South,Electronics,Mid-Market,False,2,358.69,717.38,False
1645,2025-06-16,North,Furniture,Enterprise,False,7,218.41,1528.87,False
480,2025-06-16,West,Electronics,Enterprise,True,4,73.69,294.76,False
1680,2025-06-16,South,Electronics,Mid-Market,False,9,286.85,2581.65,False
466,2025-06-17,North,Toys,Mid-Market,False,2,329.51,659.02,False
1222,2025-06-17,North,Office Supplies,SMB,False,4,108.95,435.8,False
1015,2025-06-17,South,Apparel,SMB,False,4,228.77,915.08,False
386,2025-06-17,West,Toys,Mid-Market,False,5,429.66,2148.3,False
769,2025-06-17,East,Furniture,Mid-Market,False,9,458.64,4127.76,False
1549,2025-06-18,East,Furniture,Mid-Market,True,5,193.67,968.35,False
1927,2025-06-18,East,Electronics,Enterprise,False,5,317.12,1585.6,False
227,2025-06-18,East,Apparel,Enterprise,True,3,494.12,1482.36,True
1226,2025-06-18,North,Electronics,Enterprise,False,5,206.46,1032.3,False
122,2025-06-19,North,Office Supplies,Enterprise,False,8,41.92,335.36,False
467,2025-06-19,North,Toys,Mid-Market,False,4,75.98,303.92,False
283,2025-06-19,South,Toys,Enterprise,False,7,393.72,2756.04,True
1230,2025-06-19,West,Furniture,SMB,False,3,399.77,1199.31,False
304,2025-06-19,East,Furniture,Mid-Market,True,1,382.92,382.92,False
644,2025-06-19,West,Electronics,SMB,True,3,399.89,1199.67,False
1196,2025-06-19,East,Apparel,Mid-Market,True,6,292.57,1755.42,True
23,2025-06-19,West,Electronics,Mid-Market,True,8,335.53,2684.24,False
1633,2025-06-19,North,Electronics,SMB,False,5,399.42,1997.1,False
1118,2025-06-19,West,Furniture,SMB,True,2,216.09,432.18,False
1983,2025-06-20,North,Apparel,SMB,True,7,365.97,2561.79,False
859,2025-06-20,South,Toys,Enterprise,True,2,484.43,968.86,False
1108,2025-06-20,West,Electronics,SMB,True,9,397.21,3574.89,False
1482,2025-06-20,South,Furniture,Mid-Market,False,6,284.21,1705.26,True
113,2025-06-20,North,Apparel,Mid-Market,False,8,104.26,834.08,True
142,2025-06-21,North,Office Supplies,SMB,True,1,162.71,162.71,False
1620,2025-06-21,East,Furniture,Mid-Market,True,2,218.5,437.0,False
166,2025-06-21,North,Office Supplies,Enterprise,False,3,344.71,1034.13,False
1063,2025-06-21,South,Office Supplies,Mid-Market,True,6,430.03,2580.18,False
90,2025-06-21,West,Electronics,Enterprise,False,1,459.27,459.27,False
767,2025-06-21,West,Office Supplies,Enterprise,True,3,139.48,418.44,False
1950,2025-06-21,North,Toys,Enterprise,True,1,184.63,184.63,False
1706,2025-06-21,East,Toys,Enterprise,True,4,68.77,275.08,False
251,2025-06-21,West,Toys,SMB,True,6,498.8,2992.8,False
840,2025-06-22,East,Office Supplies,SMB,True,7,375.27,2626.89,False
486,2025-06-22,West,Apparel,SMB,False,3,144.48,433.44,False
747,2025-06-22,North,Apparel,SMB,False,6,493.3,2959.8,False
1621,2025-06-22,West,Toys,Mid-Market,True,3,40.28,120.84,False
579,2025-06-22,East,Office Supplies,SMB,True,5,439.96,2199.8,False
1410,2025-06-22,West,Office Supplies,SMB,True,7,206.66,1446.62,False
288,2025-06-22,West,Furniture,Enterprise,True,6,277.93,1667.58,False
1019,2025-06-22,East,Electronics,SMB,False,6,327.7,1966.2,False
502,2025-06-22,South,Electronics,SMB,True,1,220.37,220.37,False
500,2025-06-22,South,Electronics,Mid-Market,False,9,360.46,3244.14,False
1854,2025-06-22,North,Electronics,SMB,False,2,193.75,387.5,False
1787,2025-06-22,West,Toys,SMB,True,2,189.2,378.4,False
1895,2025-06-22,West,Electronics,SMB,False,9,274.21,2467.89,False
273,2025-06-23,East,Electronics,Mid-Market,False,8,403.97,3231.76,True
464,2025-06-23,North,Apparel,Enterprise,False,8,198.13,1585.04,False
1951,2025-06-23,East,Electronics,SMB,False,6,295.07,1770.42,False
1324,2025-06-23,South,Furniture,Mid-Market,True,9,256.83,2311.47,False
1377,2025-06-23,East,Furniture,SMB,True,6,244.72,1468.32,False
1487,2025-06-24,East,Furniture,SMB,False,9,369.73,3327.57,False
1528,2025-06-24,South,Office Supplies,Enterprise,False,2,310.92,621.84,False
1297,2025-06-24,South,Electronics,SMB,False,5,160.13,800.65,False
920,2025-06-24,South,Toys,SMB,False,9,61.13,550.17,False
27,2025-06-24,South,Apparel,SMB,False,1,31.66,31.66,False
1651,2025-06-24,South,Toys,SMB,False,2,106.33,212.66,False
1277,2025-06-24,South,Toys,SMB,False,5,490.47,2452.35,False
281,2025-06-25,East,Toys,Mid-Market,False,3,56.67,170.01,False
1095,2025-06-25,East,Furniture,Enterprise,True,2,42.86,85.72,False
234,2025-06-25,East,Electronics,SMB,True,3,275.68,827.04,False
1208,2025-06-25,East,Toys,SMB,False,2,367.66,735.32,False
1551,2025-06-25,West,Furniture,SMB,False,8,221.05,1768.4,False
1205,2025-06-25,North,Apparel,Enterprise,False,5,284.28,1421.4,False
557,2025-06-26,West,Electronics,SMB,False,3,88.59,265.77,False
1136,2025-06-26,East,Toys,SMB,False,3,17.73,53.19,False
561,2025-06-26,North,Office Supplies,SMB,False,7,157.09,1099.63,False
1433,2025-06-26,North,Furniture,SMB,False,7,444.98,3114.86,False
895,2025-06-26,North,Office Supplies,SMB,True,8,232.05,1856.4,False
428,2025-06-26,South,Electronics,SMB,False,5,293.57,1467.85,False
1171,2025-06-26,North,Electronics,SMB,False,3,353.48,1060.44,False
902,2025-06-26,South,Office Supplies,Mid-Market,False,1,462.41,462.41,False
409,2025-06-26,North,Apparel,SMB,False,1,408.77,408.77,False
379,2025-06-27,South,Electronics,SMB,True,5,230.51,1152.55,False
1806,2025-06-27,North,Office Supplies,Mid-Market,False,7,355.46,2488.22,False
531,2025-06-27,North,Office Supplies,Mid-Market,True,4,159.57,638.28,False
1389,2025-06-27,West,Apparel,SMB,False,7,360.2,2521.4,False
763,2025-06-27,North,Toys,SMB,False,8,120.13,961.04,False
1177,2025-06-27,North,Electronics,SMB,False,8,282.65,2261.2,False
1518,2025-06-27,West,Office Supplies,Enterprise,True,6,161.55,969.3,False
934,2025-06-27,East,Office Supplies,Mid-Market,False,3,224.32,672.96,False
1827,2025-06-27,South,Furniture,SMB,True,5,142.51,712.55,False
1505,2025-06-28,North,Electronics,Enterprise,False,6,398.72,2392.32,False
1354,2025-06-28,East,Toys,SMB,True,8,72.01,576.08,False
888,2025-06-28,North,Office Supplies,Mid-Market,True,1,404.22,404.22,False
382,2025-06-28,East,Apparel,SMB,False,9,48.02,432.18,False
800,2025-06-28,West,Furniture,SMB,True,1,63.01,63.01,False
814,2025-06-28,North,Furniture,Enterprise,False,4,102.9,411.6,False
103,2025-06-28,North,Toys,Mid-Market,False,3,208.0,624.0,False
669,2025-06-29,North,Electronics,SMB,False,2,129.01,258.02,True
303,2025-06-29,West,Office Supplies,SMB,True,3,237.28,711.84,False
1746,2025-06-29,East,Office Supplies,SMB,False,7,86.1,602.7,False
367,2025-06-29,North,Apparel,SMB,False,4,160.43,641.72,True
892,2025-06-29,South,Apparel,SMB,False,9,231.57,2084.13,False
147,2025-06-29,West,Furniture,SMB,True,9,369.18,3322.62,False
718,2025-06-29,North,Furniture,SMB,False,2,313.15,626.3,False
1327,2025-06-30,South,Office Supplies,SMB,True,4,58.35,233.4,False
1229,2025-06-30,North,Furniture,SMB,False,6,232.91,1397.46,False
1853,2025-06-30,North,Furniture,Mid-Market,True,3,385.45,1156.35,False
1508,2025-06-30,South,Office Supplies,Mid-Market,False,2,337.01,674.02,False
1026,2025-06-30,North,Furniture,Enterprise,True,2,443.52,887.04,False
259,2025-06-30,East,Furniture,SMB,False,8,256.36,2050.88,False
446,2025-06-30,West,Furniture,Enterprise,False,6,92.36,554.16,False
1938,2025-06-30,North,Furniture,SMB,True,5,203.23,1016.15,False
479,2025-07-01,West,Electronics,Mid-Market,False,4,139.59,558.36,False
871,2025-07-01,North,Furniture,Enterprise,False,2,156.87,258.8355,False
889,2025-07-01,South,Furniture,SMB,False,8,311.6,2492.8,False
952,2025-07-01,South,Apparel,Enterprise,False,1,96.06,52.833000000000006,False
1413,2025-07-02,West,Electronics,SMB,False,2,223.19,446.38,False
1860,2025-07-02,North,Electronics,Mid-Market,False,9,25.71,231.39,False
419,2025-07-02,West,Furniture,SMB,True,6,47.75,286.5,False
1109,2025-07-02,West,Office Supplies,Enterprise,True,5,243.87,1073.028,False
1945,2025-07-02,East,Furniture,SMB,False,2,49.7,99.4,False
1840,2025-07-02,North,Toys,SMB,False,4,144.45,577.8,False
630,2025-07-02,East,Toys,SMB,False,3,68.69,206.07,False
833,2025-07-03,South,Toys,SMB,False,4,179.85,719.4,True
1985,2025-07-03,East,Electronics,Mid-Market,False,3,222.17,666.51,True
172,2025-07-03,East,Office Supplies,Enterprise,False,1,135.84,149.424,False
1517,2025-07-03,West,Furniture,Mid-Market,False,3,136.79,410.37,False
616,2025-07-03,West,Apparel,Mid-Market,False,1,304.97,304.97,False
633,2025-07-03,West,Electronics,Mid-Market,True,4,240.94,963.76,False
1514,2025-07-04,West,Toys,SMB,False,5,222.34,1111.7,False
350,2025-07-04,West,Office Supplies,SMB,False,9,462.11,4158.99,False
1130,2025-07-04,West,Furniture,SMB,False,3,17.21,51.63,False
448,2025-07-05,East,Office Supplies,Enterprise,True,4,98.05,377.49250000000006,False
1214,2025-07-05,West,Toys,SMB,True,3,392.92,1178.76,True
1442,2025-07-05,North,Office Supplies,Mid-Market,False,5,493.78,2468.9,False
1997,2025-07-05,West,Apparel,Enterprise,True,3,320.01,880.0275,False
297,2025-07-05,South,Toys,Mid-Market,False,4,31.07,124.28,False
530,2025-07-05,North,Office Supplies,SMB,False,9,117.44,1056.96,False
426,2025-07-06,East,Toys,SMB,False,7,94.43,661.01,False
680,2025-07-06,West,Furniture,Enterprise,False,2,263.82,580.404,False
182,2025-07-06,South,Electronics,SMB,True,5,406.0,2030.0,False
118,2025-07-06,South,Toys,SMB,True,1,134.4,134.4,False
155,2025-07-06,South,Apparel,SMB,True,3,425.31,1275.93,False
1145,2025-07-06,East,Toys,Enterprise,True,4,197.1,650.43,False
1033,2025-07-06,West,Electronics,Mid-Market,True,5,326.4,1632.0,False
24,2025-07-07,South,Toys,Enterprise,False,3,130.46,358.765,False
262,2025-07-07,West,Office Supplies,SMB,False,6,466.25,2797.5,False
1857,2025-07-07,East,Electronics,Mid-Market,False,4,18.92,75.68,False
1257,2025-07-07,South,Toys,SMB,False,8,239.43,1915.44,True
1105,2025-07-07,East,Electronics,SMB,False,8,253.39,2027.12,False
962,2025-07-07,East,Toys,Enterprise,True,4,314.46,1037.718,False
1399,2025-07-07,South,Toys,Enterprise,False,1,429.1,236.00500000000002,False
66,2025-07-07,West,Furniture,Enterprise,False,3,368.29,1012.7975000000001,False
1674,2025-07-07,South,Apparel,SMB,False,2,131.77,263.54,False
1233,2025-07-07,North,Toys,Enterprise,False,2,17.7,29.205000000000002,False
906,2025-07-08,North,Electronics,Enterprise,True,3,168.77,464.11750000000006,False
5,2025-07-08,West,Furniture,Enterprise,False,1,451.32,248.22600000000003,False
1984,2025-07-08,North,Electronics,Mid-Market,False,3,111.66,334.98,True
342,2025-07-08,North,Furniture,Mid-Market,False,4,167.23,668.92,True
1020,2025-07-09,North,Apparel,Mid-Market,False,9,289.21,2602.89,False
1930,2025-07-09,West,Apparel,SMB,True,8,101.55,812.4,False
1747,2025-07-09,North,Apparel,SMB,True,4,26.6,106.4,False
59,2025-07-09,South,Toys,Mid-Market,False,7,241.98,1693.86,False
299,2025-07-09,West,Electronics,Mid-Market,False,3,433.94,1301.82,False
131,2025-07-09,North,Toys,SMB,False,5,163.57,817.85,False
1813,2025-07-09,East,Electronics,SMB,False,2,356.66,713.32,False
415,2025-07-09,North,Apparel,Mid-Market,False,9,31.36,282.24,False
494,2025-07-09,South,Office Supplies,Enterprise,True,5,497.27,2187.9880000000003,False
26,2025-07-09,North,Office Supplies,Enterprise,False,4,223.78,738.474,False
1987,2025-07-10,West,Electronics,SMB,False,6,143.25,859.5,True
1231,2025-07-10,North,Office Supplies,Enterprise,False,4,200.11,770.4235000000001,False
264,2025-07-10,South,Office Supplies,Enterprise,False,2,204.5,337.425,False
495,2025-07-10,East,Electronics,SMB,False,1,28.77,28.77,False
1858,2025-07-10,South,Electronics,Enterprise,True,2,403.07,665.0655,False
50,2025-07-10,North,Electronics,SMB,False,9,180.36,1623.24,False
1830,2025-07-10,North,Electronics,SMB,False,2,184.62,369.24,False
1276,2025-07-11,East,Electronics,Mid-Market,False,3,415.96,1247.88,False
688,2025-07-11,South,Furniture,SMB,False,1,355.15,355.15,False
1877,2025-07-11,East,Apparel,SMB,False,6,434.73,2608.38,True
407,2025-07-11,South,Apparel,Mid-Market,False,4,92.58,370.32,False
1268,2025-07-11,South,Furniture,SMB,False,5,437.48,2187.4,False
248,2025-07-11,West,Electronics,Enterprise,False,2,64.7,142.34000000000003,False
536,2025-07-11,North,Electronics,SMB,True,2,368.73,737.46,False
16,2025-07-11,West,Toys,Enterprise,False,1,111.94,61.567,False
343,2025-07-11,East,Toys,SMB,False,9,244.98,2204.82,False
603,2025-07-11,South,Apparel,SMB,False,5,477.52,2387.6,False
1545,2025-07-11,East,Toys,SMB,False,2,105.29,210.58,False
1271,2025-07-12,South,Toys,SMB,False,6,177.44,1064.64,False
1529,2025-07-12,North,Furniture,Enterprise,False,2,111.11,183.3315,False
1025,2025-07-12,North,Toys,SMB,True,3,48.24,144.72,False
1142,2025-07-12,East,Toys,SMB,False,3,68.78,206.34,False
744,2025-07-13,West,Office Supplies,Enterprise,False,5,208.88,919.072,False
224,2025-07-13,East,Apparel,Mid-Market,True,4,274.74,1098.96,False
921,2025-07-13,West,Apparel,SMB,False,1,46.83,46.83,False
469,2025-07-13,East,Apparel,Mid-Market,True,9,386.36,3477.24,True
1374,2025-07-13,East,Toys,SMB,False,9,215.63,1940.67,False
634,2025-07-14,South,Electronics,SMB,False,3,68.25,204.75,False
1194,2025-07-14,West,Furniture,SMB,False,8,311.98,2495.84,False
231,2025-07-14,West,Apparel,SMB,True,8,214.73,1717.84,False
1473,2025-07-14,West,Apparel,Mid-Market,False,5,20.16,100.8,False
635,2025-07-14,East,Toys,SMB,True,5,426.34,2131.7,False
1301,2025-07-14,North,Furniture,SMB,True,8,214.67,1717.36,False
968,2025-07-14,North,Apparel,SMB,True,1,342.16,342.16,False
1862,2025-07-15,West,Office Supplies,SMB,True,9,178.81,1609.29,False
401,2025-07-15,South,Apparel,SMB,False,4,196.82,787.28,False
1749,2025-07-15,North,Electronics,Enterprise,True,1,246.3,270.93,False
1689,2025-07-15,North,Electronics,Mid-Market,False,5,269.79,1348.95,False
824,2025-07-15,East,Electronics,SMB,False,7,243.59,1705.13,False
314,2025-07-15,West,Electronics,SMB,True,2,32.78,65.56,False
1265,2025-07-15,East,Furniture,SMB,False,2,494.53,989.06,False
547,2025-07-16,East,Furniture,Enterprise,False,5,43.28,214.23600000000002,False
566,2025-07-16,South,Apparel,Enterprise,False,4,118.78,391.974,False
965,2025-07-16,West,Office Supplies,SMB,False,1,250.94,250.94,False
722,2025-07-17,West,Office Supplies,Enterprise,False,1,437.89,481.67900000000003,False
893,2025-07-17,West,Furniture,SMB,False,2,389.53,779.06,False
811,2025-07-17,South,Furniture,SMB,True,2,114.08,228.16,False
1147,2025-07-17,West,Office Supplies,SMB,False,4,371.17,1484.68,False
176,2025-07-17,South,Office Supplies,SMB,False,1,301.33,301.33,False
1501,2025-07-17,East,Electronics,SMB,False,5,407.81,2039.05,False
169,2025-07-17,North,Furniture,SMB,True,6,152.52,915.12,False
137,2025-07-17,West,Toys,SMB,False,8,303.09,2424.72,False
1077,2025-07-17,North,Furniture,Enterprise,True,2,293.37,645.4140000000001,False
1326,2025-07-18,East,Office Supplies,Mid-Market,False,9,190.97,1718.73,False
188,2025-07-18,North,Electronics,SMB,False,5,172.82,864.1,False
1569,2025-07-18,East,Toys,Mid-Market,True,5,108.16,540.8,False
1088,2025-07-18,North,Office Supplies,SMB,False,7,349.46,2446.22,False
1152,2025-07-18,South,Electronics,Mid-Market,False,7,322.44,2257.08,False
851,2025-07-19,East,Furniture,Enterprise,True,1,68.15,74.96500000000002,False
1893,2025-07-19,South,Electronics,Enterprise,False,1,477.79,262.78450000000004,True
1900,2025-07-19,North,Office Supplies,SMB,False,5,463.04,2315.2,False
1078,2025-07-19,North,Apparel,Mid-Market,False,6,353.3,2119.8,False
1699,2025-07-19,East,Electronics,Mid-Market,True,3,102.75,308.25,False
180,2025-07-20,South,Toys,SMB,False,6,230.0,1380.0,False
1048,2025-07-20,North,Electronics,Mid-Market,False,9,221.15,1990.35,False
83,2025-07-20,East,Furniture,SMB,True,4,462.61,1850.44,False
1051,2025-07-20,North,Office Supplies,SMB,False,8,162.72,1301.76,False
991,2025-07-20,North,Toys,SMB,True,1,468.63,468.63,False
538,2025-07-20,North,Furniture,Enterprise,True,4,333.28,1099.824,False
1646,2025-07-21,East,Office Supplies,SMB,False,2,218.5,437.0,False
54,2025-07-21,East,Electronics,SMB,True,3,326.12,978.36,False
1365,2025-07-21,East,Office Supplies,SMB,False,8,493.32,3946.56,False
977,2025-07-21,East,Toys,SMB,True,2,238.64,477.28,False
1420,2025-07-21,East,Electronics,Mid-Market,True,2,117.03,234.06,False
572,2025-07-21,North,Office Supplies,SMB,False,6,297.45,1784.7,False
876,2025-07-21,North,Apparel,Mid-Market,False,7,120.96,846.72,False
482,2025-07-21,South,Furniture,Enterprise,False,4,209.6,806.96,False
691,2025-07-21,North,Apparel,SMB,True,1,146.08,146.08,False
171,2025-07-22,South,Toys,SMB,False,8,383.64,3069.12,False
1889,2025-07-22,North,Office Supplies,SMB,False,7,125.56,878.92,False
745,2025-07-22,East,Furniture,Mid-Market,False,8,25.26,202.08,False
1592,2025-07-22,West,Toys,Enterprise,False,3,447.02,1229.305,False
1969,2025-07-22,East,Apparel,Mid-Market,False,8,383.16,3065.28,False
506,2025-07-22,East,Apparel,Enterprise,True,4,435.15,1675.3275000000003,True
1387,2025-07-23,East,Apparel,Enterprise,False,1,422.92,465.21200000000005,True
1488,2025-07-23,West,Apparel,Enterprise,False,4,475.93,1570.5690000000002,False
1278,2025-07-23,South,Office Supplies,Enterprise,False,2,168.89,278.66850000000005,False
356,2025-07-23,North,Office Supplies,SMB,False,1,321.58,321.58,False
580,2025-07-24,North,Electronics,Mid-Market,False,8,107.52,860.16,False
622,2025-07-24,North,Toys,Enterprise,False,4,242.34,799.7220000000001,False
1343,2025-07-24,North,Furniture,Enterprise,True,5,53.96,267.10200000000003,False
1333,2025-07-25,East,Furniture,SMB,True,6,422.56,2535.36,False
43,2025-07-25,North,Toys,Enterprise,False,2,119.73,263.406,False
1771,2025-07-25,North,Electronics,Mid-Market,False,6,407.73,2446.38,False
1506,2025-07-25,South,Toys,Mid-Market,False,7,338.78,2371.46,False
433,2025-07-25,West,Apparel,SMB,False,6,376.81,2260.86,False
1246,2025-07-25,North,Electronics,SMB,True,9,156.57,1409.13,False
100,2025-07-26,West,Furniture,Enterprise,False,2,364.98,602.2170000000001,False
1493,2025-07-26,East,Furniture,Enterprise,True,5,383.79,1899.7605000000003,False
1424,2025-07-26,North,Toys,SMB,False,2,433.02,866.04,False
670,2025-07-26,West,Office Supplies,Enterprise,True,4,369.85,1423.9225000000001,False
598,2025-07-26,South,Toys,Enterprise,False,5,485.25,2135.1000000000004,False
209,2025-07-27,East,Office Supplies,Mid-Market,False,6,284.87,1709.22,False
1395,2025-07-27,West,Toys,Enterprise,False,2,128.07,281.754,True
1315,2025-07-27,South,Office Supplies,Mid-Market,False,6,336.76,2020.56,False
61,2025-07-27,North,Electronics,Enterprise,False,2,370.98,612.1170000000001,False
226,2025-07-27,South,Apparel,Mid-Market,False,4,209.5,838.0,False
1714,2025-07-27,North,Toys,Enterprise,False,5,327.28,1620.036,False
1636,2025-07-27,West,Apparel,Enterprise,False,5,141.48,622.5120000000001,False
1709,2025-07-28,South,Furniture,Enterprise,False,3,271.53,746.7075000000001,False
1344,2025-07-28,North,Office Supplies,Enterprise,False,4,316.52,1218.602,False
984,2025-07-28,West,Apparel,Mid-Market,True,4,43.1,172.4,False
986,2025-07-28,South,Office Supplies,Enterprise,False,1,306.52,337.172,False
1113,2025-07-29,West,Office Supplies,SMB,True,2,169.97,339.94,False
856,2025-07-29,East,Toys,SMB,True,8,151.75,1214.0,False
1274,2025-07-29,East,Electronics,Enterprise,True,4,143.56,473.74800000000005,False
884,2025-07-29,East,Furniture,Mid-Market,False,9,440.59,3965.31,False
1415,2025-07-30,West,Furniture,Enterprise,True,5,466.57,2309.5215000000003,False
912,2025-07-30,North,Apparel,Enterprise,True,2,473.79,1042.3380000000002,False
1911,2025-07-30,West,Electronics,SMB,True,8,156.57,1252.56,False
750,2025-07-31,North,Office Supplies,Enterprise,False,3,275.08,756.4700000000001,False
700,2025-07-31,East,Apparel,SMB,True,9,86.62,779.58,True
539,2025-07-31,West,Furniture,Enterprise,True,3,121.93,335.3075,False
